category,code,name,price,quantity
STL,97120B1558,M20x1.5x86 W B MZ Rr RH,0.00,20.00
STL,98120A2886,M20x1.5x89 DHKB (E),0.00,360.00
STL,2152070802,M20x2.5x80 HHB 10.9 PH,34.94,200.00
STL,99122A9141,M22x1.5 ASSY NUT (E),0.00,140.00
STL,97122A2948,M22X2.5X100 WHEEL BOLT (YORK),0.00,20.00
STL,98122C2884,M22X2.5X104  DHKB  (E),0.00,200.00
STL,98122B2884,M22X2.5X97 DHKB  10.9  ZN (E),0.00,30.00
STL,7122490073,M24x3.0 NYLOCK NUT,0.00,260.00
STL,6152492202,M24x3x220 HHB,0.00,1.00
STL,7120610073,M6X1 LOCK NUT,67.00,2000.00
STL,99106A2064,M6x1.0x25 THS (E),0.00,200.00
STL,1120610122,M6x1x12 HHS,0.00,1200.00
STL,1120610162,M6x1x16 HHS,0.00,-173.00
STL,5120610162,M6x1x16 HHS 8.8PH,0.00,2000.00
STL,1120610182,M6x1x18 HHS,0.00,3400.00
STL,1120610202,M6x1x20 HHS,0.00,800.00
STL,1120610252,M6x1x25 HHB,0.00,3210.00
STL,2120610352,M6x1x35 HHB,0.00,1400.00
STL,2120610402,M6x1x40 HHB,0.00,6.00
STL,2120610502,M6x1x50 HHB,0.00,1500.00
STL,2120610552,M6x1x55 HHB,0.00,600.00
STL,2120610602,M6x1x60 HHB,0.00,1900.00
STL,2120610802,M6x1x80 HHB,0.00,100.00
STL,6120610902,M6x1x90 HHB,0.00,200.00
STL,7120810022,M8x1 HEX NUT,0.00,3600.00
STL,7120810073,M8x1 LOCK NUT,0.00,2200.00
STL,7120820022,M8x1.25 NUT,0.00,5581.00
STL,2120821002,M8x1.25x100 HHB,0.00,501.00
STL,2120821102,M8x1.25x110 HHB,0.00,576.00
STL,2120821152,M8x1.25x115 HHB,0.00,250.00
STL,2120821202,M8x1.25x120 HHB,0.00,155.00
STL,2120821252,M8x1.25x125 HHB,0.00,-20.00
STL,2120821402,M8x1.25x140 HHB,0.00,525.00
STL,2120821502,M8x1.25x150 HHB,0.00,50.00
STL,1120820162,M8x1.25x16 HHS,0.00,16.00
STL,1120820182,M8x1.25x18 HHS,0.00,3000.00
STL,95108B0160,M8x1.25x20 CS,0.00,150.00
STL,1120820202,M8x1.25x20 HHS,0.00,429.00
STL,93108A1598,M8x1.25x20 STUD,0.00,200.00
STL,95108A0095,M8x1.25x25 CS 10.9 TC,0.00,200.00
STL,1120820252,M8x1.25x25 HHS,0.00,600.00
STL,95108A2960,M8x1.25x27 CHAMBER SCREW TC,0.00,1800.00
STL,1120820289,M8x1.25x28 HHS,0.00,-200.00
STL,95108A1154,M8x1.25x30 CB 8.8 TC,0.00,200.00
STL,1120820302,M8x1.25x30 HHS,0.00,721.00
STL,2120820352,M8x1.25x35 HHB,0.00,50.00
STL,1120820352,M8x1.25x35 HHS,0.00,600.00
STL,2120820402,M8x1.25x40 HHB,0.00,1560.00
STL,95108B1459,M8x1.25x45 CHB TC,0.00,-100.00
STL,2120820452,M8x1.25x45 HHB,0.00,2200.00
STL,2120820502,M8x1.25x50 HHB,0.00,2090.00
STL,2120820552,M8x1.25x55 HHB,0.00,500.00
STL,2120820602,M8x1.25x60 HHB,0.00,2200.00
STL,2120820652,M8x1.25x65 HHB,0.00,1300.00
STL,2120820702,M8x1.25x70 HHB,0.00,854.00
STL,2120820752,M8x1.25x75 HHB,0.00,950.00
STL,2120820802,M8x1.25x80 HHB,0.00,101.00
STL,2120820852,M8x1.25x85 HHB,0.00,425.00
STL,2120820902,M8x1.25x90 HHB,0.00,400.00
STL,2120820959,M8x1.25x95 HHB,0.00,950.00
STL,91108A1626,M8x1x23 HHB,0.00,600.00
STL,99106N9027,"S01 M6 FL NUT BZP,GP",0.82,6400.00
STL,94106A0441,S03 M6x1x10 FB  GP,1.31,131.00
STL,94106G2375,S03 M6x1x10 FHS,0.00,2200.00
STL,91106A0459,S04 M6x1x12 HHB 7T,1.82,165.00
STL,94106B2375,S05 M6x1x12 FHS,0.00,1200.00
STL,93106A0270,S06  M6x1x12 STUD (G),3.58,192.00
STL,91106A0460,S07 M6x1x12 HHS GP,2.40,100.00
STL,91106A0738,S08 M6x1x16 GIM HHS,1.72,10.00
