category,code,name,price,quantity
BOSCH ITEM,KBX1008,MAJOR KIT TMC (PVPL) PIGGIO,0.00,4.00
BOSCH ITEM,KBX1013,SHOE KIT LH PVPL PIAGGIO,167.70,3.00
BOSCH ITEM,KBX1014,SHOE KIT FRONT PIAGGIO,126.00,1.00
BOSCH ITEM,KBX1015,REP. KIT ADJUSTER RH (PVPL),89.25,6.00
BOSCH ITEM,KBX1016,REP. KIT ADJUSTER LH (PVPL),89.25,2.00
BOSCH ITEM,KBX1104,MAJOR KIT W/C RR (25.4MM),0.00,10.00
BOSCH ITEM,KBX1108,MINOR KIT W/C FR.,27.50,4.00
BOSCH ITEM,KBX1110,MINOR KIT W/C RR.,27.50,15.00
BOSCH ITEM,KBX203T,FLICK VALVE REP KIT TATA1210,0.00,1.00
BOSCH ITEM,KBX209,REP. KIT SPV (DIAPH. TYPE) TATA,293.54,4.00
BOSCH ITEM,KBX210T,L.T.SERVO KIT EQLNT TATA1210,90.48,8.00
BOSCH ITEM,KBX233,COLLAR TYPE DELRIN BUSH,38.00,10.00
BOSCH ITEM,KBX235T,KIT REP. S CYLINDER TATA,104.59,1.00
BOSCH ITEM,KBX238T,MAJOR REPAIR KIT COMMPRESSOR SC23 TATA,316.69,1.00
BOSCH ITEM,KBX239T,REP. KIT FOR GHCV LEYLAND,136.07,2.00
BOSCH ITEM,KBX245,MAJOR REP KIT VACC.BUSTER TATA,425.25,2.00
BOSCH ITEM,KBX250,MINOR KIT TMC TATA 1210,0.00,2.00
BOSCH ITEM,KBX252,MINOR KIT W/C FRT. TATA 1210,36.00,10.00
BOSCH ITEM,KBX253,MINOR KIT CSC (TWIN SEAL) TATA,34.65,12.00
BOSCH ITEM,KBX254,MINOR KIT W/C. RR. TATA 1210,41.00,20.00
BOSCH ITEM,KBX259,MINOR KIT TMC TATA 407,83.85,1.00
BOSCH ITEM,KBX261,MAJOR KIT W/C FRT TATA407/608,97.65,9.00
BOSCH ITEM,KBX262,MINOR KIT W/C.FRT(22.2mm)TATA407,46.20,11.00
BOSCH ITEM,KBX263,Major Kit wheel cylinder rear Tata 407,0.00,4.00
BOSCH ITEM,KBX264,MINOR KIT W/C. RR.(17.78mm)TATA 407,33.33,29.00
BOSCH ITEM,KBX265,SEAL KIT W/C REAR,0.00,20.00
BOSCH ITEM,KBX267,MINOR KIT CSC TATA 407,0.00,11.00
BOSCH ITEM,KBX268,MAJOR KIT TMC TATA207/407,315.00,1.00
BOSCH ITEM,KBX274,MAJOR KIT TMC TATA609,0.00,12.00
BOSCH ITEM,KBX275,MINOR KIT TMC TATA 609/709,126.00,10.00
